message,is_code_mixed,sentiment,context,greeting_info,has_greeting,exact_slang,has_exact_slang,fuzzy_slang,has_fuzzy_slang,intent
Good morning,True,positive,general,[],False,[],False,[],False,chitchat
Ndinofara chose mwanangu,True,unknown,general,[],False,[],False,[],False,chitchat
Mujaya wangu uricy hako morning hama,True,unknown,general,[],False,[],False,[],False,chitchat
Ndifara mama murisewo,True,unknown,general,[],False,[],False,[],False,chitchat
Nofara zangu wena,True,unknown,general,[],False,[],False,[],False,chitchat
Makadiii hama dzose,True,unknown,general,[],False,[],False,[],False,chitchat
Elizabethvcf file attached,True,neutral,general,[],False,[],False,[],False,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
Maswera sei hama kwamuri ikoko,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['sei'],True,chitchat
Good morning family,True,positive,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Awesome  work,True,unknown,general,[],False,[],False,[],False,chitchat
Good morning family muswere munyasha hama,True,positive,general,[],False,[],False,[],False,chitchat
Morning hama dzangu,True,unknown,general,[],False,[],False,[],False,chitchat
Family family kaziwai mose,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Amen,True,unknown,religion,[],False,[],False,[],False,religion
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Lovely thanks,True,positive,general,[],False,[],False,[],False,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
Thanks,True,positive,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
AmenAmen,True,unknown,religion,[],False,[],False,[],False,chitchat
Powerful Amen and amen,True,positive,religion,[],False,[],False,['and'],True,religion
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Amen,True,unknown,religion,[],False,[],False,[],False,religion
httpswwwfacebookcomsharerZopqUiE,True,neutral,general,[],False,[],False,[],False,chitchat
Maswera sei hamadzangu Im thinking of you zvangu,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,"['sei', 'im', 'of']",True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Musha wake uriko kudenga uko,True,unknown,general,[],False,[],False,['kudenga'],True,chitchat
Apa mkadzi nevana will forget about you soon after burialhapaiti,True,neutral,general,[],False,[],False,['apa'],True,chitchat
Musha uriko kudenga zvanzi pasi pano hapasi pedu kkkk,True,unknown,general,[],False,[],False,['kudenga'],True,chitchat
Good morning family muswere munyasha hama,True,positive,general,[],False,[],False,[],False,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Glady mwana wangu urikutiiko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama Mwari vatinyaradze semhuri,True,unknown,religion,[],False,[],False,[],False,chitchat
Hoo shame nematambudziko hama zvakaoma,True,unknown,general,[],False,[],False,[],False,complaint
Mmmm zvakaoma hazvo nematambudziko hama,True,unknown,general,[],False,[],False,[],False,complaint
It is with a heavy heart that we are told that Sekuru Fidelis Masoka has died nhasi kuseni kunokumba kwavo kuSouthlands just confirmed,True,neutral,general,[],False,[],False,"['it', 'is', 'a']",True,chitchat
Nematambudziko hamadzangu,True,unknown,general,[],False,[],False,[],False,chitchat
Yaaa zvakaoma hazvo,True,unknown,general,[],False,[],False,[],False,complaint
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ah shame,True,unknown,general,[],False,[],False,['ah'],True,chitchat
Nematambudziko hama dzangu,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Tine hurombonekurasikirwa ne hamayedu mwari watinyaradze,True,unknown,religion,[],False,[],False,['ne'],True,chitchat
Nematambudziko vanamukanya Nana soko,True,unknown,general,[],False,[],False,[],False,chitchat
May his soul  rest in Eternal Peace,True,neutral,greeting,[],False,[],False,['in'],True,chitchat
Nematambudziko hama yohweeeee,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Ndine hurombo zvikuru tarasikirwa Mwari ngavati nyaradze,True,unknown,religion,[],False,[],False,[],False,chitchat
Nematambudziko  hamawee,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama zvakaoma saka hurongwa hwaka miraseyi,True,unknown,general,[],False,[],False,[],False,complaint
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
nothing yet but dai zvaiita sekufunga kwedu body yaienda kumusha mangwana yorara mumba burrial yoitwa sunday,True,unknown,greeting,[],False,[],False,[],False,chitchat
Ok,True,unknown,general,[],False,[],False,[],False,chitchat
nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama mwari vatiitire nyasha panguva yakaoma kudai,True,unknown,religion,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Tarasikirwa ne gamba rayiti miririra pose pose  zvakaoma,True,unknown,general,[],False,[],False,['ne'],True,complaint
Taurai zvenyu munhu amira miramira hake zvakaoma,True,unknown,general,[],False,[],False,[],False,complaint
Nematambudziko family,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko This message was edited,True,neutral,greeting,[],False,[],False,[],False,chitchat
Nematambudziko ana murewa nana soko tarasikirwa zvikuru,True,unknown,general,[],False,[],False,['ana'],True,chitchat
Nedzinoparadza hama,True,unknown,general,[],False,[],False,[],False,chitchat
Yoweee nhai hama dzangu nematambudziko mweya wavo uzorore murunyararo asi tarwadziwa Mukoma maenda musingazive kuti PASI arikupi,True,unknown,general,[],False,[],False,[],False,religion
Nematambudziko hama mose,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama uuuu,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hamazvakaoma chokwadiende tarasikirwa zvikuru mufunge,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko Mwari akunyaradzii mose zvenyu vemhuri ini ndarasikirwa zvikuru,True,unknown,religion,[],False,[],False,[],False,chitchat
Hama dzangu Nematambudziko zvakaoma hazvo tarasikirwa zvikuru,True,unknown,general,[],False,[],False,[],False,complaint
Nematambudziko hama yes l confirm hes dead l was there panguva yacho,True,negative,general,[],False,[],False,"['yes', 'l', 'l']",True,chitchat
Mmmmmmm haaaa zvakaoma Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,complaint
Ok,True,unknown,general,[],False,[],False,[],False,chitchat
Moita muchitipawo update tione mafambiro,True,unknown,greeting,[],False,[],False,['muchitipawo'],True,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama dzangu,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko  hama  may  his soul  rest in peace,True,neutral,greeting,[],False,[],False,['in'],True,chitchat
Tine urombo zvikuru zvakaoma hamawe,True,unknown,general,[],False,[],False,[],False,complaint
Mummyvcf file attached,True,neutral,general,[],False,[],False,[],False,chitchat
Can you please add,True,neutral,general,[],False,[],False,[],False,chitchat
Nematambudziko hama dzangu haaa nguva yacho yakaoma hayo,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Mwari vatinyaradze semhuri yaMASOKA,True,unknown,religion,[],False,[],False,[],False,chitchat
Nematambudziko vana mai nanasekuru vngu,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Maswera cy hama ndaikumbirawo kuziwa kt program yakamira cy yekunhamo tirikuitirawo kt tiziwe uye nekukumbirawo kumabasa kwedu,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['ndaikumbirawo'],True,chitchat
Im made to understand that body ichatorwa manganese Saturday  yoendeswa kumusha kwaMurehwa burial Sunday morning I stand to be corrected,True,neutral,general,[],False,[],False,"['im', 'to', 'i', 'to', 'be']",True,chitchat
Thank you sekuru nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Vari kukwira motokari vanoenda paMarket Square mutown vokwira Southlands voburukira pamashops paanoperera Vachingodzika vanoramba vari straight nekadust direction yepanetuma church Vakangosvika patumachurch vanobva vaona pakaungana vanhu nemotokari House Number  Southlands,True,unknown,greeting,[],False,[],False,[],False,chitchat
Vanenge vachityaira u turn right pand gate reIrvines into Southlands then follow the dust road past mashops hapana pamuno turner makananga patumachurch Pane nhamo munobva mapaona This message was edited,True,neutral,greeting,[],False,[],False,['u'],True,chitchat
Thanks Mukanya,True,unknown,general,[],False,[],False,[],False,chitchat
Oky maitabasa,True,unknown,general,[],False,[],False,[],False,chitchat
Kune vakasununguka kubvisa chema,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko Veduwe  Bamudiki FIDELIS veduwe  Another Legend has gone,True,unknown,general,[],False,[],False,[],False,chitchat
Tinokumbirawo nemoyo unoda basa ripere iri,True,unknown,general,[],False,[],False,[],False,chitchat
Transport hatina pliz pliz  tambanidzai maoko enyu tapota,True,unknown,general,[],False,[],False,[],False,chitchat
Ndizvo nematambudziko mrewa,True,unknown,general,[],False,[],False,[],False,chitchat
Ndinowana transport from boka here or ndopinda town first,True,positive,general,[],False,[],False,[],False,chitchat
Nematambudziko ana Mukanyainga zvakaoma chokwadi,True,unknown,general,[],False,[],False,['ana'],True,complaint
Morning family Mwari Baba vatibatsire munguwa yakadai,True,unknown,religion,[],False,[],False,[],False,chitchat
Ehee inowanika bro,True,unknown,general,[],False,[],False,[],False,chitchat
Thanks much,True,positive,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Pati pave nehurongwa here,True,neutral,general,[],False,[],False,[],False,chitchat
Good morning anaMurehwa nanaSokondadzoka zvakare nechichemo kwamuri semhuri dai waro takwanisa kungobvisawo chema dzedu kuitira kuti program yaFide iende mberi tikwanise kuenda kunovaradza kumusha,True,unknown,greeting,[],False,[],False,[],False,farewell
Parizvino hatina kana CentHapana chikafuHapana mari yeTransport,True,unknown,finance,[],False,[],False,[],False,finance
Ane  and  ane  chero yauinayo it will go a long way kuti program basa rasekuru riitwe,True,unknown,general,[],False,[],False,"['ane', 'and', 'ane', 'it', 'go', 'a']",True,chitchat
Kune vakasununguka kubvisa chema,True,unknown,general,[],False,[],False,[],False,chitchat
Oky idzo dziripaecocash hre,True,unknown,general,[],False,[],False,[],False,chitchat
Yes yes on Ecocash aSokothank u in advance,True,neutral,general,[],False,[],False,"['yes', 'yes', 'on', 'u', 'in']",True,chitchat
Dont forget to send me short screen for ur transection on my platform,True,neutral,general,[],False,[],False,"['to', 'me', 'ur', 'on']",True,chitchat
Oky iboe,True,unknown,general,[],False,[],False,[],False,chitchat
Let us stand as one hama panguva yakaoma kuda,True,unknown,general,[],False,[],False,"['us', 'as']",True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Makarwa kurwa kwakanaka Murewa,True,unknown,general,[],False,[],False,[],False,chitchat
Masoka Masoka we are a big special family Those wishing to travel kuenda kumusha by  masikati ano tiri kusimuka kuenda kumusha ngatisvike panzvimbo pliz,True,unknown,greeting,"[{'term': 'masikati', 'meaning': 'Good afternoon', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,"['a', 'big', 'to']",True,chitchat
Kuenda kumusha kunoita around  then   kudzoka lets come together tingoita zvinhu pamwe chete,True,unknown,general,[],False,[],False,[],False,chitchat
Bus ririkuda  kuenda nekudzoka nesu lets come to the party hama dzangu,True,neutral,general,[],False,[],False,['to'],True,chitchat
Maybe lets raise our hands so that we see kuti bhazi rinozara here so that we can plan,True,neutral,general,[],False,[],False,"['so', 'so']",True,chitchat
Kunjaira going but ndichiri kuno kumvurwi,True,unknown,greeting,[],False,[],False,[],False,chitchat
Tave very close kuti mari ikwane pliz just send even Ecocash,True,positive,finance,[],False,[],False,[],False,finance
Chadamoyo going coming nw,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
but still in Beatrice coming,True,neutral,general,[],False,[],False,['in'],True,chitchat
pastor masoka,True,unknown,general,[],False,[],False,[],False,chitchat
Saka ini from m vurwi time  ndinodzibata here,True,unknown,general,[],False,[],False,['m'],True,chitchat
Tinokuzivisai kuti Doves Pallar service iriko nahrs then from there mutumbi wakuenda kumba kuSouthlands Vanokwanisa kuenda kuDoves munokwanisa kubata Murehwa Ephi for more details,True,unknown,greeting,[],False,[],False,[],False,chitchat
