message,is_code_mixed,sentiment,context,greeting_info,has_greeting,exact_slang,has_exact_slang,fuzzy_slang,has_fuzzy_slang,intent
Okay  okay ndakunzwai Kureva kuti kana ndabvisa rent ndinenge ndisati ndatanga giving Muri kuti here giving inotangira kukubatsira zvinhu zvemukerekeLike mamwe matambudziko or programs then rent inoita upinde mukereke machondakunzwai mushe here pastor,True,unknown,greeting,"[{'term': 'mushe', 'meaning': 'Wellness greeting', 'context': 'start_conversation', 'tone': 'neutral', 'variant_of': None}]",True,[],False,['muri'],True,greeting
Amen yesss,True,unknown,religion,[],False,[],False,[],False,religion
Amen Kungonzi wava mwana wa Mwari watova nema responsibilities  aunofanira kuita usati watanga kushumira,True,unknown,religion,[],False,[],False,"['wa', 'kuita']",True,religion
Amen Pastor,True,unknown,religion,[],False,[],False,[],False,religion
Mwari ndibatsirei ndibvisewo zvirikuita vamwe,True,unknown,religion,[],False,[],False,[],False,help_request
Amen,True,unknown,religion,[],False,[],False,[],False,religion
Havasi vese vanoti amen havo asi AMEN,True,unknown,religion,[],False,[],False,[],False,religion
Amen amen,True,unknown,religion,[],False,[],False,[],False,religion
Amen amen,True,unknown,religion,[],False,[],False,[],False,religion
Saka  ndaisakubatai mushe zvekuti pamaiti stateri murikurida ndaitoti amai ava Havana zvimwe zvekutaura here ndisikutoziva kuti ndovhangeri ramaitoshumira muchiti kwanai imi  jesu wedu akakwana akabvisa stateri,True,unknown,greeting,"[{'term': 'mushe', 'meaning': 'Wellness greeting', 'context': 'start_conversation', 'tone': 'neutral', 'variant_of': None}]",True,[],False,"['ndaisakubatai', 'ndaitoti', 'ava']",True,greeting
Oooo powerful takutaura  same language Amen,True,unknown,religion,[],False,[],False,[],False,religion
Amen pastor iii Maita chaizvo I think Sunday ndakambodarowo ndikati handichataura  about rent changu kungotambira Mari ndichiisa update yangu iyi yekuramba tichiita zviziviso zverent haaa ngativei responsible kerere yaKristu,True,unknown,religion,[],False,[],False,['i'],True,religion
Basa renyu kutora mari chetekwete kuswerera kupesva vanhukkkk asi kana isiri kuuya iteverei,True,unknown,finance,[],False,[],False,[],False,finance
Amen amen,True,unknown,religion,[],False,[],False,[],False,religion
Amen amen amen amen,True,unknown,religion,[],False,[],False,[],False,religion
Rapfuurawo nemugarden mangu kubaiwa moyo chaiko,True,unknown,general,[],False,[],False,['nemugarden'],True,romance
Maswera sei hama munaShe Kereke iriko mangwana Starting time am till pm Be there be on time Kristu ari mubatsiri wedu,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,"['sei', 'am', 'be', 'be', 'on']",True,greeting
Amen amen handei kukereke Taswera hedu,True,unknown,religion,[],False,[],False,[],False,religion
Maswera sei Pastor,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['sei'],True,greeting
Mwari itai ndigone kunge Sp  AMEN,True,unknown,religion,[],False,[],False,[],False,religion
Amen amen,True,unknown,religion,[],False,[],False,[],False,religion
Vuye tineshoko rovuporofita rakasimba kwazvo ramunoita zvakanaka kana muchiriterera rakaita somwenje unovhenekera munerima kusvikira vutonga bwuchitsuka nenyamasase ichibudira moyo yenyu,True,unknown,greeting,[],False,[],False,[],False,romance
Amen amen,True,unknown,religion,[],False,[],False,[],False,religion
Maswera sei todays contributions update,True,neutral,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['sei'],True,greeting
Ummmm magonero aya ka hey hey ndipeiwo ecocash number,True,neutral,greeting,"[{'term': 'hey', 'meaning': 'Hey (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}, {'term': 'hey', 'meaning': 'Hey (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}]",True,[],False,"['aya', 'ka']",True,greeting
Izvi zvakanaka izvi tasiyana nana Muvhangeri Mandi vakaomera kkkkkkkk,True,unknown,general,[],False,[],False,[],False,religion
Verse iyi ndikuda kuiita yekunyora ndonamira mubedroom mangu,True,unknown,general,[],False,[],False,[],False,religion
Haa iyi ndaita yekuviga mumoyo chaimo ndokuti Mwari iyi ndikuda kuiparidzawo nekuita,True,unknown,religion,[],False,[],False,['ndaita'],True,help_request
Amen amen,True,unknown,religion,[],False,[],False,[],False,religion
Ok ndichaisa update manheru ndave kumba book ndarisiya,True,unknown,greeting,"[{'term': 'manheru', 'meaning': 'Good evening', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,[],False,greeting
Amen Amen,True,unknown,religion,[],False,[],False,[],False,religion
Thank you muvhangeri makuvhangera manje kkk,True,unknown,general,[],False,[],False,[],False,religion
ropafadzwai Deaconess You are a beacon of what giving is Tinoti wedzerwai kwamuri ikokomakayambuka nemuviri asi moyo neruoko rwenyu tiri kuzviona everyday,True,unknown,general,[],False,[],False,"['a', 'of', 'is']",True,romance
Maswera zvakanaka hr hama pano,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,[],False,greeting
Macedonia iguta ririkure ne Jerusalem panotove negungwa re Mediterranean sea pakatiAsia ne Europe Tine hama dzedu zhinji dzakawanirwa nyasha dzikaenda Europe SA and USA but chinangwa cha Mwari chiri chekuti vatsigire basa reNyasha zvikuru kuno kumusha Jerusalembut tikabvunza Mwari kuti sei akandiunza kuno tinogona kufunga kuti Mwari akaita kuti ndiwane chouviri nemhuri yangubut chekutanga kurangarira basa ne Nyasha dzashe dzakazarurwa takaendeswa kure kuti tisupporte basa rashe then zvedu zvovhurikawoKereke ye Macedonia yakarangarira basa nehama pa Jerusalem  ikaunganidzaBible rinoti vese hapana akazoshaiwa chinhuPual anoti handirevi kuti mumwe aremerwe kana kugombedzera asi kuti sehama tirangarire basa rashekereke ye NCM haifaniri kuita se nherera iyo iine mbiru dziri Diaspora tinoziva kuti hongu zvinhu zvinogona kuoma kupfuura vari Jerusalemsacrifice  inovhura masuwo eNyasha kunyange nemamwe masuo ausina kugogodza anovhurika                Pane wandatadzira here apo Deaconess Mazhuwarara thank you once again nekurarama muvhangeri yatinoparidzaYou have set a good example,True,unknown,religion,[],False,[],False,"['ne', 'ne', 'sa', 'and', 'cha', 'sei', 'ne', 'ye', 'pa', 'ye', 'kuita', 'se', 'a']",True,religion
Amen amen hapana patadzwa ishoko razvokwadi ramareva Pastor,True,unknown,religion,[],False,[],False,[],False,religion
Hey hey ndakubatai Apa Pstor sure sure,True,positive,greeting,"[{'term': 'hey', 'meaning': 'Hey (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}, {'term': 'hey', 'meaning': 'Hey (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}]",True,[],False,['apa'],True,greeting
Amen Amen,True,unknown,religion,[],False,[],False,[],False,religion
Yes yes a big and loud amen,True,neutral,religion,[],False,[],False,"['yes', 'yes', 'a', 'big', 'and']",True,religion
Tine basa mberi kweduMutize Karumazondo ikuda kuendwa kuEvangelismJekwa ikuda kusimbiswa basaparadise inoti matikanganwa here Mutoko Nyamuzuwe hanzi huyaiwo Bindura inoti musatisiyaMusvaire iri kuda kumutswa saka haaaa tine basa rekuti basa riende mberi,True,unknown,general,[],False,[],False,[],False,news
hello my sister howfar,True,neutral,greeting,"[{'term': 'hello', 'meaning': 'Hello (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}]",True,[],False,[],False,greeting
Ndichavapa yebus kana musipo hanzi makatakura chikwama kkk,True,unknown,greeting,[],False,[],False,[],False,news
Eco ikuripirwa ndeipi apa yatezvara or yamai Mumharu,True,unknown,greeting,"[{'term': 'ndeipi', 'meaning': ""What's up?"", 'context': 'start_conversation', 'tone': 'slang', 'variant_of': None}]",True,[],False,['apa'],True,greeting
maita zvenyu baba namai mufundisi Hatireve kuti imi muremerwr isu tirerukirwale kwete asi kuti basa renyasha ramutambudzikirawo sesu riende mberi We speak blessings and opening of doors there in the UK,True,unknown,general,[],False,[],False,"['and', 'of', 'in', 'uk']",True,religion
Mai mufundisi makanyanya,True,unknown,general,[],False,[],False,[],False,religion
tinosvika chete vaudzei kuti hanzi makadiiko,True,unknown,general,[],False,[],False,[],False,news
Amen Amen,True,unknown,religion,[],False,[],False,[],False,religion
Maswera sei Hama,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['sei'],True,greeting
Regai nditore mukana uno kutenda leadership yeCity Centre yakwanisa kutumura in total  kudambudziko rekwaMutoko rerufu We hope that as the grace of giving continues to germinate and grow we will be able to do such gestures as a branch I know vazhinji makazvinzwa zverufu urwu,True,positive,greeting,[],False,[],False,"['in', 'as', 'of', 'to', 'and', 'be', 'to', 'do', 'as', 'a', 'i']",True,religion
Mufundisi munoita hadzvadzi dzakadai sure ndo chihoro chacho hre,True,unknown,greeting,[],False,[],False,[],False,religion
Ndikuda kutombotaura newe mukuwasha kuti zvikufamba sei,True,unknown,general,[],False,[],False,['sei'],True,help_request
Amen,True,unknown,religion,[],False,[],False,[],False,religion
white is for peace rugare kwamuri,True,neutral,greeting,"[{'term': 'rugare', 'meaning': 'Peaceful greeting', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,['is'],True,greeting
muri kuti manje na brother Rannie  Staffmore handisi kunzwsisa nyaya yenyu ini,True,unknown,general,[],False,[],False,"['muri', 'na']",True,news
Mamuka sei vahazvadzi ukoooo,True,unknown,greeting,"[{'term': 'mamuka', 'meaning': 'Did you wake up well?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,['sei'],True,greeting
Mhuri yakanaka iyi haaaa bviswai zired iro kkk harina kukufitai hanzi white for peace kkk,True,unknown,greeting,[],False,[],False,[],False,news
Amen,True,unknown,religion,[],False,[],False,[],False,religion
Ko imi madii,True,unknown,greeting,"[{'term': 'madii', 'meaning': 'How are you?', 'context': 'start_conversation', 'tone': 'casual', 'variant_of': 'makadini'}]",True,"[{'term': 'madii', 'meaning': 'Hi', 'category': 'greeting', 'tone': 'casual', 'part_of_speech': 'expression', 'variant_of': 'makadini'}]",True,"['ko', 'madii']",True,greeting
Mamuka sei kereke tine shortfall iya yepagathering ndoupdate iri pamusoro iyo motarisa nechekuzasi kwekupedzisira kwemsg kune mapledges ariko ngatingoitei mudeme mudeme tidzosere Mari dzakakweretwa thank you,True,unknown,finance,"[{'term': 'mamuka', 'meaning': 'Did you wake up well?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,['sei'],True,greeting
Ko maswera sei hama mose pano mune rugare here kwese kwese,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}, {'term': 'rugare', 'meaning': 'Peaceful greeting', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,"['ko', 'sei']",True,greeting
Taswera hedu maswera seyi,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,[],False,greeting
Kkkkk Mai Aka maswera sei,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['sei'],True,greeting
Ko maswera sei pano,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,"['ko', 'sei']",True,greeting
Amen Amn,True,unknown,religion,[],False,[],False,[],False,religion
SG munoda kuhwanda nekagunwe here hanzi tiri macustodians chete so zvakesari kuna kesari,True,unknown,general,[],False,[],False,['so'],True,news
Maswera sei hama received the following contributions today,True,neutral,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['sei'],True,greeting
Ane runyararo ayo EV rugare chairwo,True,unknown,greeting,"[{'term': 'rugare', 'meaning': 'Peaceful greeting', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,['ane'],True,greeting
My God hanzi temperature iri mured haidiwe haisi normal kkkk,True,unknown,general,[],False,[],False,[],False,news
Baba ngatimbomisei vafundisi vangu vose avo ummmm varikunyanya kurova pasi hey,True,unknown,greeting,"[{'term': 'hey', 'meaning': 'Hey (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}]",True,[],False,[],False,greeting
Nyaya yetemperature maone Dai mazita ainyorewa achidzimiwa kudenga ka haa Dai vamwe tiripamaone,True,unknown,greeting,[],False,[],False,"['kudenga', 'ka']",True,news
Nezuro ndakabvunzwa nyaya iyo na Ev Rakabopa Saka ndangoti tibarire paruzhinji kuti titandirwe mbwanekubva ndatodzidzawo,True,unknown,greeting,[],False,[],False,['na'],True,news
MBIRISO YEVA FARISE NAVA SADHUSE      Mathew v      Jesus anoti ngwarirai mbiriso yava Farisembiriso i yeastsaka kana uchishandisa yeast kubika chingwa yeast ino chinja chimiro chechingwa inochikudza inochifutisa it exaggerates itchingwa chaifanira kunge chiri flat and simple chinoita chinhu chihombeSo yeast magnifies a lot of thingsSo Jesu arikuti ngwarirai dzidziso dzeva farise dzinoda kuwandudza zvandakaku dzidzisaiBe careful of the spirit of religion that seeks to expand what I have given  you keep  my teaching purefrom human elements that seek to make it what its notJesu anobva avabvunza kuti imi munoti ndini ani achiziva kuti vanhu vaari kubvunza vakato takudzwa joke remurairo nembiriso yekareSaka vadzidzi vanotanga kupa Jesu mbiriso yeva farise vachiti vamwe vanoti ndimi nhingi vamwe vachiti ndimi ngana vamwe vachiti ndimi uya uya calling him what he is notSo he is trying to show the disciples  what the farisees have done to my peopleThey have poured yeast on me and they have made me to look and appear like what Im notVafarise vakaisa mbiriso yakare unova murairo mumaziso evanhu kuti vatadze kuona Jesu sezvaariJesus was just simple and humblembiriso itsva ndiJesu Inzwaka muvhangeri vaIsiraeri pavainzi itai paseka yenyu nechingwa Chisina mbiriso zvaidudzirawo kuti chingwa ndi Jesu so once maisa mbiriso  you have exaggerated  our Christ but havana kuziva nekuti zvaiporofita zvirimberiMbiriso itsva ndi Kristu he doesnt  change his form He is the same yesterday today  and foreverMuvhangeri panoitwa paseka  paya painzi munofanira kutamba mazuva manomweeyiko mazuva manomweInzwa Tavakumirira mukomana anova ndiye chingwa Chisina kuviriswa whose form is not changed not exaggerated saka hapafaniri kunge pachionekwa mbiriso yakare apo nekuti mutambo ndewa Kristu uyo anova mbiriso itsva isingashanduke kana kushandura zvayakapikirwa kuti inorarama nekusingaperi haizoperi simbaChingwa chema India  chapati hachiiswe yeastmbiriso its just flat and simpleTavakukumbira mweya wema gwaro utsigire basa nemapepa,True,unknown,greeting,[],False,[],False,"['v', 'i', 'it', 'and', 'a', 'of', 'of', 'of', 'to', 'i', 'to', 'it', 'ani', 'him', 'he', 'is', 'he', 'is', 'to', 'to', 'on', 'me', 'and', 'me', 'to', 'and', 'im', 'and', 'ndi', 'so', 'ndi', 'he', 'he', 'is', 'and', 'is', 'and']",True,religion
Mbiriso itsva ndeipi,True,unknown,greeting,"[{'term': 'ndeipi', 'meaning': ""What's up?"", 'context': 'start_conversation', 'tone': 'slang', 'variant_of': None}]",True,[],False,[],False,greeting
Amen ndozvandinge ndirikunzwa inikuti tiri pamutambo hapadikuonekwa mbiriso yakare nekuti tine chingwa chitsva chakabva kudenga chisine mbiriso yeva farisechitsvene chinonzi Kristu,True,unknown,religion,[],False,[],False,['kudenga'],True,religion
Amen,True,unknown,religion,[],False,[],False,[],False,religion
