message,is_code_mixed,sentiment,context,greeting_info,has_greeting,exact_slang,has_exact_slang,fuzzy_slang,has_fuzzy_slang,intent,contexts
Muudzei adzokere nekumbare kuno kuri kunaya kkk,True,unknown,general,[],False,[],False,[],False,Family,"['family', 'humor']"
Sure Mwari watirangarira,True,unknown,religion,[],False,[],False,[],False,Religion,['religion']
Kkkk haaa aatochinhambwe,True,unknown,greeting,[],False,[],False,[],False,Humor,['humor']
Veduwee hakuna anomhanya here anobhowa kuti phone akatengesa kkk,True,unknown,general,[],False,[],False,['anobhowa'],True,Humor,['humor']
Kkkk,True,unknown,general,[],False,[],False,[],False,Humor,['humor']
Hezvo asi mamuonawo kwenyu,True,unknown,general,[],False,[],False,[],False,general,['general']
Ehe,True,unknown,general,[],False,[],False,[],False,general,['general']
Jesooo,True,unknown,general,[],False,[],False,[],False,general,['general']
USD sent to the GROUP ADMIN the JANUARY DISEASE FUND Approval Code PPL New wallet balance USD,True,positive,general,[],False,[],False,['to'],True,Family,['family']
Kkkk makadii musoni,True,unknown,general,[],False,[],False,[],False,Humor,['humor']
Kkkkkk,True,unknown,general,[],False,[],False,[],False,Humor,['humor']
Mamukasei,True,unknown,greeting,"[{'term': 'mamukasei', 'meaning': 'How did you wake up?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'mamuka'}]",True,[],False,[],False,Greeting,['greeting']
Makadii mose kuno tofara,True,unknown,general,[],False,[],False,[],False,general,['general']
Maswera sei kwese kwamuri,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['sei'],True,Greeting,['greeting']
Mutoko District  Ministry of Health and Child Care MoHCC,True,neutral,greeting,[],False,[],False,"['of', 'and']",True,general,['general']
Thanks,True,positive,general,[],False,[],False,[],False,general,['appreciation']
Makadiiko mwese muno,True,unknown,general,[],False,[],False,[],False,general,['general']
Tiripo makadii,True,unknown,greeting,"[{'term': 'tiripo', 'meaning': 'We’re good (response)', 'context': 'response', 'tone': 'neutral', 'variant_of': None}]",True,[],False,[],False,Greeting,['greeting']
Hello family,True,neutral,greeting,"[{'term': 'hello', 'meaning': 'Hello (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}]",True,[],False,[],False,Greeting,"['religion', 'friendship', 'greeting']"
Tete makadii,True,unknown,general,[],False,[],False,[],False,Family,['family']
Makadii Tete,True,unknown,general,[],False,[],False,[],False,Family,['family']
Murcey tetezy,True,neutral,general,[],False,[],False,[],False,Family,['family']
Makadii tete,True,unknown,general,[],False,[],False,[],False,Family,['family']
Ndekuno,True,unknown,general,[],False,[],False,[],False,general,['general']
Kkkk,True,unknown,general,[],False,[],False,[],False,Humor,['humor']
Kikkkkkk,True,unknown,general,[],False,[],False,[],False,Humor,['humor']
DRIVERS x,True,unknown,general,[],False,[],False,[],False,general,['general']
Hanziiiiiiiko opo paita mariro hr,True,unknown,finance,[],False,[],False,[],False,Finance,['finance']
Ndine hurombo nkuvhara kweshop hombe yakadayivavachishandamo vachararamawo sei,True,unknown,greeting,[],False,[],False,['sei'],True,sympathy,"['family', 'friendship', 'work', 'sympathy']"
Umm zvinhu zvaminama hama,True,unknown,general,[],False,[],False,[],False,Family,['family']
Zvakaoma veduwee upenyu hwacho mavendarvanga vachitakura zvinhu panga pachiraramira vakawanda zvinhu zvinosuwisa zvikuru,True,unknown,greeting,[],False,[],False,[],False,sympathy,['sympathy']
Makadiiko nemhuri hama,True,unknown,general,[],False,[],False,[],False,Family,['family']
Haa dxiri nani,True,unknown,general,[],False,[],False,[],False,general,['general']
Tovhura edu,True,unknown,general,[],False,[],False,[],False,general,['general']
Kkkkk yakavhara NRichards,True,unknown,general,[],False,[],False,[],False,Humor,['humor']
Izvi hatizvidi hazvina zvzvino batsira kwatiri hatidi kurwisana nehurumende media inovhiringidza,True,unknown,greeting,[],False,[],False,[],False,Family,['family']
Munhu unotorega kushanda uchingoti zvakaoma,True,unknown,greeting,[],False,[],False,[],False,sympathy,"['family', 'friendship', 'work', 'sympathy']"
Chokwadi,True,unknown,general,[],False,[],False,[],False,general,['general']
Ko kt vanhu vazivewo zviripo zvakaipeyikuvhara kweshop kwakaipeyi kt vanhu vaziveyarwiswa papihurumende,True,unknown,general,[],False,[],False,['ko'],True,general,['general']
No no has no benefit to our people,True,neutral,general,[],False,[],False,['to'],True,general,['general']
Zvine influence with politics pasi nazvo,True,neutral,general,[],False,[],False,[],False,health,['health']
Amen,True,unknown,religion,[],False,[],False,[],False,Religion,['religion']
Musatarisise zvinhu zvichienderana nkt zvataurwa nanindri kkuonai vkomana imi,True,unknown,greeting,[],False,[],False,[],False,Friendship,['friendship']
Haisi nyaya yekuti zvataurwa nani bamudiki but mukatarisa muri kungotumira muchionesa vanhu kuti Nyika yaoma,True,unknown,greeting,[],False,[],False,['muri'],True,Family,['family']
Economy zvayaomera ok pick pay ko imi,True,unknown,general,[],False,[],False,['ko'],True,general,['general']
Manyaya kuziva politics zvinengeyi pazvinhu zviri mubaper nepa Tvumwe anotomuka achiend kuda kotenga somethingoti ndonochitora Kwa ok wanike okay yacho ykavharaHandin chandawedzera ndaisa zvazvakaita chete,True,unknown,greeting,[],False,[],False,['ndaisa'],True,Family,"['family', 'finance', 'educational']"
Toda mukurudzire vanhu vedu zvakanaka chete,True,unknown,general,[],False,[],False,[],False,general,['general']
Hoo vanhu venyuhaa ndapanzwa,True,unknown,general,[],False,[],False,[],False,general,['general']
Komborerwai,True,unknown,general,[],False,[],False,[],False,general,['general']
Bamunini hazvisiizvo sekufunga kwenyu muno mugroup tine ma civil servants Malines ava anomonitwa oonekwa aakuplayer izvozvo zvoopa picture ipi,True,unknown,general,[],False,[],False,"['ma', 'ava', 'ipi']",True,Family,['family']
Handidi hangu kuita kunge ndine personal nemunhubut handione chakaipa kt munhu angoona nkuziva kt apa hapachina shop apo,True,unknown,greeting,[],False,[],False,"['kuita', 'apa']",True,Education,['educational']
Kkkkkl maswerasei,True,unknown,greeting,[],False,[],False,[],False,Humor,['humor']
Tete maswera sei nemhuri,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['sei'],True,Greeting,"['family', 'greeting']"
Mamuka sei hama,True,unknown,greeting,"[{'term': 'mamuka', 'meaning': 'Did you wake up well?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,['sei'],True,Greeting,"['family', 'greeting']"
Zvakaoma  heyi,True,unknown,greeting,[],False,[],False,[],False,sympathy,['sympathy']
Kkkk mubayiro wechivi,True,unknown,greeting,[],False,[],False,[],False,Family,"['family', 'humor']"
Tamuka kana mamukawo nemhuri,True,unknown,greeting,[],False,[],False,[],False,general,['general']
Kkk vese vanembosva,True,unknown,general,[],False,[],False,[],False,Humor,['humor']
Morninig,True,unknown,general,[],False,[],False,[],False,general,['general']
Statistically,True,neutral,general,[],False,[],False,[],False,general,['general']
Ma ayo,True,unknown,general,[],False,[],False,['ma'],True,general,['general']
Tanha dzauno svikira,True,unknown,general,[],False,[],False,[],False,general,['general']
Veduwe mabasa akazara handidizvekudadirwa hanzi nemanextdoor vanavachovarikutotsvaga mumwe munhundozongonzi basa raperaivo vauyaneumwe sakandodakuvatangira kubvahangu umweasatiauya handidizvekufutwandosakavasisadekututsira pfuma ndozviripoApaihama vanondita muzkru mwanawehanzvadziapamwanawvo musikanaNursemurora mudzidzisi nemukmana anoshanda ndyeanemukdzi mudzidzsi asikuomeravanogara muharareimo,True,unknown,general,[],False,[],False,[],False,Family,"['family', 'friendship', 'educational', 'romantic', 'work']"
Ndi Hazvineyi mutsvagireiwo basa hama,True,unknown,general,[],False,[],False,['ndi'],True,Family,"['family', 'work']"
Years Behind Bars for Cyberbullies POTRAZ Cracks Down on Social Media Abuse,True,negative,greeting,[],False,[],False,['on'],True,Family,"['family', 'friendship']"
Zvaiwana ngwarati,True,unknown,general,[],False,[],False,[],False,general,['general']
Okay,True,unknown,general,[],False,[],False,[],False,general,['general']
NICHOLAS,True,unknown,general,[],False,[],False,[],False,general,['general']
Kana pane wandasiya wedzerai,True,unknown,general,[],False,[],False,[],False,general,['general']
Tikaita  inokwana neya lift yeaachaenda nemari yacho ipapo,True,unknown,finance,[],False,[],False,[],False,Finance,['finance']
Anenyasha,True,unknown,general,[],False,[],False,[],False,Family,"['family', 'friendship']"
Hatisavarairwai,True,unknown,general,[],False,[],False,[],False,general,['general']
Mukoma edmore,True,unknown,general,[],False,[],False,[],False,Family,['family']
Mamka cy kwamuri   Ivo Havasi kurara  hope,True,unknown,general,[],False,[],False,[],False,Friendship,['friendship']
Masiya Anashe,True,unknown,general,[],False,[],False,[],False,Religion,['religion']
Ndiye anzi Anenyasha kkk,True,unknown,general,[],False,[],False,['anzi'],True,Family,"['family', 'friendship', 'humor']"
Good day team,True,unknown,general,[],False,[],False,[],False,Friendship,['friendship']
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,general,['general']
Nekuti vanenge vachitevedza matsimba enyu Ivai ne Tsitsi  Nyasha uye Rudo Kune vamwe venyu ndapota hangu Handidi kubvunzwa mibvidzo iDzidziso  kune anoteerera The Mai Max,True,unknown,greeting,[],False,[],False,"['ne', 'rudo']",True,Family,"['family', 'friendship']"
Inga Aripo wani,True,unknown,general,[],False,[],False,[],False,general,['general']
No ndangotaura seimuenzaiso itazvenyu amadzingira,True,unknown,general,[],False,[],False,[],False,general,['general']
Hapana chakaipa tete,True,unknown,general,[],False,[],False,[],False,Family,['family']
Urgently need a good driver for indrivebolt wiith a reasonable deposit Yaunenge ichiCasher totaura anything from  to  depending on the week Isai number titaure im in Zimre Park,True,positive,greeting,[],False,[],False,"['a', 'a', 'to', 'on', 'im', 'in']",True,general,['general']
Zvandatsanangura zvakatokwana mwanangu ndiri kuti semabataniro atinoita patinenge tichigadzirisa matambudziko anenge atiwira mubhuku redu ngatizobatanei saizvozvo pakugara kwatinoita mubhuku redu munhu wese osununguka neku feeler kuti tiri mubhuku remusha wedu torega kuzobatana sevatorwa  Izvozvo zvinopa simba rekuzobatanazve next time kana pakange paita rimwe dambudziko rakanangana nebhuku redu,True,unknown,greeting,[],False,[],False,[],False,Family,"['family', 'friendship', 'requests', 'educational']"
Tete hapana zvamataura apa nangai pane nyaya chaiyo matadza kubatwa zvakanaka papi tizive pagadziriswe,True,unknown,general,[],False,[],False,"['apa', 'papi']",True,Family,['family']
Kana muri muchurch pakaparidzwa against mabasa enyu panenge pataurwa personal here Anenzeve ngaanzwe Inyaya idiki iyi,True,unknown,general,[],False,[],False,['muri'],True,Family,"['family', 'work']"
Hatichazivi kuti mobvira ani nekuti hapana asina nzeve asi tatadza kunzwisisa kana paine nzwisisa ngaandiudzewo,True,unknown,general,[],False,[],False,['ani'],True,Friendship,['friendship']
Maswera cy iwo,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,[],False,Greeting,"['friendship', 'greeting']"
Taswera maswera sei,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['sei'],True,Greeting,['greeting']
Taswera mvura irikunaya here ikoko,True,unknown,general,[],False,[],False,[],False,general,['general']
Haisi,True,unknown,general,[],False,[],False,[],False,general,['general']
Ko ikoko,True,unknown,general,[],False,[],False,['ko'],True,general,['general']
Kuno kuri kunaya,True,unknown,general,[],False,[],False,[],False,general,['general']
Ndokuti tigute saka nzungu dzatoita,True,unknown,general,[],False,[],False,[],False,general,['general']
Maadmin tipeiwo maserious pliz mutemo wamakaisa wekuti munhu asina kugeza haataure mugroup hauite ikozvino vanhu vatatu ndivo varikungotaura ubvisei unouraya group,True,unknown,general,[],False,[],False,[],False,Requests,['requests']
Mamuka cey tetezy,True,unknown,greeting,"[{'term': 'mamuka', 'meaning': 'Did you wake up well?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,[],False,Greeting,"['family', 'greeting']"
Tamuka isu  seiwo ikoko,True,unknown,general,[],False,[],False,[],False,general,['general']
Susan Chipfurutsevcf file attached,True,neutral,greeting,[],False,[],False,[],False,general,['general']
Makadii ko,True,unknown,general,[],False,[],False,['ko'],True,general,['general']
Tinofara manini makadiiko,True,unknown,general,[],False,[],False,[],False,general,['general']
Tirinani,True,unknown,general,[],False,[],False,[],False,general,['general']
Tiripo urisei Susan,True,unknown,greeting,"[{'term': 'tiripo', 'meaning': 'We’re good (response)', 'context': 'response', 'tone': 'neutral', 'variant_of': None}]",True,[],False,[],False,Greeting,['greeting']
Ndiri boe,True,unknown,general,[],False,[],False,[],False,general,['general']
Tinokutambirai mambeva,True,unknown,general,[],False,[],False,[],False,general,['general']
Zvakanakai baba,True,unknown,general,[],False,[],False,[],False,Family,['family']
Nurse mambeva vabudira nekupi,True,unknown,general,[],False,[],False,[],False,general,['general']
Kkkkkk makadii henyu,True,unknown,greeting,[],False,[],False,[],False,Humor,['humor']
Bhoo shoko nurse ndoupi,True,unknown,general,[],False,[],False,[],False,Religion,['religion']
Kkkkk makadii,True,unknown,general,[],False,[],False,[],False,Humor,['humor']
Mamukasei pano,True,unknown,greeting,"[{'term': 'mamukasei', 'meaning': 'How did you wake up?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'mamuka'}]",True,[],False,[],False,Greeting,['greeting']
Susan imboisa pic rako pano tombokuona,True,unknown,general,[],False,[],False,[],False,general,['general']
Ndakapedzisira kukuona urikadiki,True,unknown,general,[],False,[],False,[],False,general,['general']
Kkkkk makadii,True,unknown,general,[],False,[],False,[],False,Humor,['humor']
Hooo kusataura Havana kugeza kikkkkk,True,unknown,general,[],False,[],False,[],False,Humor,['humor']
Thanks,True,unknown,general,[],False,[],False,[],False,general,['appreciation']
Kkkkkk murisei,True,unknown,general,[],False,[],False,[],False,Humor,['humor']
Mushe tete,True,unknown,greeting,"[{'term': 'mushe', 'meaning': 'Wellness greeting', 'context': 'start_conversation', 'tone': 'neutral', 'variant_of': None}]",True,[],False,[],False,Greeting,"['family', 'farewell', 'greeting']"
Haaa boe,True,unknown,general,[],False,[],False,[],False,general,['general']
Maswerasei ndokumbirawo kuti kana pane anogona kudetemba mutupo andipewo,True,unknown,greeting,[],False,[],False,[],False,Family,"['family', 'requests']"
Mbeva Madzingira,True,unknown,general,[],False,[],False,[],False,general,['general']
